customer_id,orders,total_spent,product_variety,avg_order_value,avg_days_between_orders,persona
16754,1,2585.2,2,1292.6,0.0,
16755,3,1463.19,133,8.607,67.0,Occasional Buyer
16756,1,230.7,13,17.746154,0.0,
16757,1,106.83,7,15.261429,0.0,
16758,1,368.89,22,16.767727,0.0,
16759,3,767.93,40,18.284048,7.6667,Regular Buyer
16761,1,316.62,13,24.355385,0.0,
16762,3,1434.62,51,16.119326,41.6667,Occasional Buyer
16763,1,605.13,23,26.31,0.0,
16764,13,2910.9,209,4.123088,10.7692,Regular Buyer
16765,1,34.0,1,34.0,0.0,
16766,2,1150.4,17,33.835294,0.0,
16767,11,5892.8,148,26.544144,26.0,Regular Buyer
16768,3,479.71,47,8.883519,74.6667,Occasional Buyer
16769,1,367.04,33,9.176,0.0,
16770,5,770.37,116,5.312897,63.0,Occasional Buyer
16771,5,2220.97,200,8.709686,61.0,Occasional Buyer
16773,1,313.67,23,12.064231,0.0,
16774,4,636.27,36,13.255625,27.75,Regular Buyer
16775,11,1642.61,84,10.396266,32.4545,Occasional Buyer
16776,1,412.57,61,5.428553,0.0,
16777,2,221.6,45,4.432,88.5,Occasional Buyer
16778,2,242.7,16,15.16875,100.0,Rare Buyer
16779,22,11062.02,161,33.219279,16.5455,Regular Buyer
16780,2,411.8,51,6.863333,79.5,Occasional Buyer
16781,1,302.05,17,17.767647,0.0,
16782,13,2325.46,103,12.239263,27.3077,Regular Buyer
16784,1,85.28,3,28.426667,0.0,
16788,2,586.65,138,3.784839,65.5,Occasional Buyer
16789,1,76.6,5,15.32,0.0,
16790,6,1687.32,88,18.143226,5.6667,Impulse Buyer
16791,7,1675.47,218,5.235844,43.2857,Occasional Buyer
16792,2,107.2,11,8.933333,0.0,
16793,1,232.88,16,14.555,0.0,
16794,10,1382.07,142,4.849368,17.9,Regular Buyer
16795,1,408.28,64,6.186061,0.0,
16796,1,303.86,18,16.881111,0.0,
16800,1,1207.34,148,7.361829,0.0,
16801,4,1581.65,72,20.811184,27.5,Regular Buyer
16803,1,322.28,24,13.428333,0.0,
16804,3,575.39,59,9.589833,82.3333,Occasional Buyer
16805,2,484.37,94,4.942551,93.5,Rare Buyer
16806,4,780.53,68,7.577961,34.0,Occasional Buyer
16807,3,1111.75,57,16.593284,42.6667,Occasional Buyer
16808,2,292.62,21,12.722609,87.5,Occasional Buyer
16809,5,902.35,79,6.05604,47.8,Occasional Buyer
16810,1,296.24,15,19.749333,0.0,
16811,2,677.25,26,24.1875,6.5,Impulse Buyer
16812,1,482.77,15,32.184667,0.0,
16813,10,2175.64,248,4.845523,19.6,Regular Buyer
16814,21,6632.91,122,20.471944,16.9048,Regular Buyer
16816,4,461.14,28,16.469286,63.75,Occasional Buyer
16817,9,1870.77,73,21.75314,40.6667,Occasional Buyer
16818,11,3444.91,172,18.323989,17.7273,Regular Buyer
16820,1,487.31,26,18.742692,0.0,
16823,1,359.85,34,9.469737,0.0,
16824,2,440.91,23,16.958077,74.5,Occasional Buyer
16825,2,820.84,27,29.315714,73.5,Occasional Buyer
16826,1,317.94,22,14.451818,0.0,
16828,2,131.5,8,16.4375,9.5,Regular Buyer
16829,1,197.22,11,17.929091,0.0,
16830,1,314.19,23,13.660435,0.0,
16832,3,194.25,11,16.1875,11.0,Regular Buyer
16833,4,1080.13,46,22.981489,83.25,Occasional Buyer
16834,1,400.86,24,16.7025,0.0,
16835,2,171.55,10,17.155,122.5,Rare Buyer
16836,2,245.75,11,22.340909,38.5,Occasional Buyer
16837,11,3423.76,123,20.750061,19.4545,Regular Buyer
16838,2,587.29,24,23.4916,45.5,Occasional Buyer
16839,34,18368.63,114,69.055,10.6176,Regular Buyer
16841,6,2864.04,101,24.69,41.8333,Occasional Buyer
16842,3,1221.67,45,19.391587,67.3333,Occasional Buyer
16843,16,14050.79,226,37.171402,17.8125,Regular Buyer
16846,1,211.92,11,19.265455,0.0,
16847,1,190.8,12,15.9,0.0,
16848,1,279.02,14,19.93,0.0,
16849,1,119.47,8,14.93375,0.0,
16850,1,559.95,19,29.471053,0.0,
16851,3,371.97,17,18.5985,15.6667,Regular Buyer
16852,2,145.35,9,16.15,83.0,Occasional Buyer
16855,2,386.0,19,20.315789,10.0,Regular Buyer
16856,1,33.0,2,16.5,0.0,
16858,1,390.81,9,39.081,0.0,
16859,2,733.55,50,14.106731,58.5,Occasional Buyer
16861,2,173.76,6,28.96,49.5,Occasional Buyer
16863,2,493.2,25,18.969231,167.5,Rare Buyer
16866,3,207.16,10,18.832727,7.0,Impulse Buyer
16869,4,876.37,113,6.846641,38.25,Occasional Buyer
16871,6,2748.58,131,20.062628,41.3333,Occasional Buyer
16872,3,708.52,5,101.217143,35.6667,Occasional Buyer
16873,6,6953.52,179,24.923011,60.0,Occasional Buyer
16875,5,2024.55,93,18.076339,54.4,Occasional Buyer
16877,6,982.06,111,6.176478,32.6667,Occasional Buyer
16878,1,13.3,3,4.433333,0.0,
16880,7,1474.54,121,8.283933,22.7143,Regular Buyer
16881,1,450.0,1,450.0,0.0,
16882,3,730.44,39,18.729231,83.6667,Occasional Buyer
16883,2,269.15,33,7.082895,92.0,Rare Buyer
16884,2,422.28,26,16.241538,0.0,
16885,3,548.96,82,5.435248,114.0,Rare Buyer
16887,1,236.26,35,6.385405,0.0,
16889,3,1541.3,112,11.417037,47.3333,Occasional Buyer
16891,5,835.29,166,4.114729,74.0,Occasional Buyer
16892,5,524.46,87,5.297576,36.4,Occasional Buyer
16893,1,143.63,44,3.191778,0.0,
16895,1,215.81,57,3.127681,0.0,
16897,2,278.7,37,7.532432,7.0,Impulse Buyer
16898,3,548.58,150,3.386296,114.0,Rare Buyer
16899,6,1232.66,80,9.86128,58.8333,Occasional Buyer
16900,3,1225.2,78,15.508861,15.6667,Regular Buyer
16902,1,1757.14,43,39.935,0.0,
16903,1,373.15,50,6.219167,0.0,
16904,16,3733.62,387,5.25862,22.6875,Regular Buyer
16905,7,3145.76,117,15.123846,52.2857,Occasional Buyer
16906,4,596.67,74,6.415806,41.75,Occasional Buyer
16907,5,977.0,89,6.470199,67.2,Occasional Buyer
16909,1,403.74,18,22.43,0.0,
16910,8,1697.89,318,3.104004,10.875,Regular Buyer
16912,11,2490.44,88,24.657822,26.8182,Regular Buyer
16913,1,113.44,8,14.18,0.0,
16914,1,215.88,25,5.681053,0.0,
16915,6,624.59,46,10.957719,45.6667,Occasional Buyer
16916,2,655.96,129,4.587133,174.5,Rare Buyer
16917,1,414.0,9,46.0,0.0,
16918,6,1060.37,97,8.284141,44.6667,Occasional Buyer
16919,11,3189.39,141,9.753486,19.2727,Regular Buyer
16921,1,263.54,50,4.392333,0.0,
16923,19,7446.36,313,11.080893,18.4211,Regular Buyer
16924,3,1106.55,69,13.331928,21.0,Regular Buyer
16926,1,227.85,14,16.275,0.0,
16927,3,773.45,5,128.908333,82.0,Occasional Buyer
16928,17,2847.74,69,13.62555,17.2353,Regular Buyer
16929,7,1695.99,51,22.025844,21.7143,Regular Buyer
16930,3,614.49,47,11.379444,14.0,Regular Buyer
16931,21,4962.89,448,5.526604,17.3333,Regular Buyer
16932,1,166.65,44,3.14434,0.0,
16933,2,573.89,42,13.042955,119.0,Rare Buyer
16934,2,955.69,59,15.414355,0.0,
16936,1,268.2,56,4.705263,0.0,
16938,4,2837.95,212,11.775726,75.0,Occasional Buyer
16940,3,3120.79,226,10.232098,79.0,Occasional Buyer
16942,9,1902.18,159,6.769324,23.8889,Regular Buyer
16943,3,813.85,23,24.662121,35.6667,Occasional Buyer
16945,19,4462.81,137,17.922932,17.7368,Regular Buyer
16947,1,403.48,21,19.213333,0.0,
16948,3,538.86,15,28.361053,62.3333,Occasional Buyer
16949,6,1905.57,57,31.7595,52.1667,Occasional Buyer
16950,3,1289.32,39,30.698095,103.6667,Rare Buyer
16951,3,1281.47,73,14.900814,56.6667,Occasional Buyer
16952,2,166.83,16,10.426875,0.0,
16953,1,16.5,1,16.5,0.0,
16954,9,3172.88,40,58.757037,39.8889,Occasional Buyer
16955,4,516.27,18,20.6508,47.25,Occasional Buyer
16956,1,293.04,16,18.315,0.0,
16957,2,410.64,15,25.665,21.0,Regular Buyer
16959,1,117.35,7,16.764286,0.0,
16960,3,510.74,92,5.056832,71.3333,Occasional Buyer
16961,1,234.17,14,16.726429,0.0,
16963,1,108.45,7,15.492857,0.0,
16965,1,272.74,26,10.49,0.0,
16966,7,2098.03,8,74.929643,33.1429,Occasional Buyer
16967,1,316.5,21,15.071429,0.0,
16968,2,803.39,31,25.915806,51.5,Occasional Buyer
16969,3,797.93,42,18.998333,50.6667,Occasional Buyer
16971,1,524.7,40,12.797561,0.0,
16976,1,251.52,2,125.76,0.0,
16978,1,385.9,39,9.894872,0.0,
16979,6,2056.86,64,23.110787,49.0,Occasional Buyer
16980,2,1098.15,71,12.622414,18.0,Regular Buyer
16982,1,367.34,22,16.697273,0.0,
16983,7,2193.47,112,14.820743,51.0,Occasional Buyer
16984,2,4457.35,354,10.95172,21.0,Regular Buyer
16985,10,5726.06,62,47.717167,34.1,Occasional Buyer
16986,2,1728.0,3,576.0,0.5,Impulse Buyer
16987,7,1589.54,74,12.322016,28.8571,Regular Buyer
16988,1,122.76,7,17.537143,0.0,
16989,6,1189.25,7,99.104167,23.8333,Regular Buyer
16990,1,195.0,1,195.0,0.0,
16992,5,1570.89,84,16.89129,54.8,Occasional Buyer
16996,6,1424.38,13,38.496757,53.8333,Occasional Buyer
16997,3,681.0,7,56.75,12.3333,Regular Buyer
16998,4,323.0,1,80.75,38.75,Occasional Buyer
16999,2,506.32,21,22.013913,25.5,Regular Buyer
17001,11,3842.57,75,22.737101,32.5455,Occasional Buyer
17002,3,1522.21,41,31.06551,68.3333,Occasional Buyer
17004,2,1384.57,38,31.4675,23.0,Regular Buyer
17006,4,786.84,37,17.882727,17.75,Regular Buyer
17007,6,943.17,50,18.137885,51.1667,Occasional Buyer
17010,1,188.4,11,17.127273,0.0,
17011,1,264.3,15,17.62,0.0,
17014,3,579.88,63,7.836216,19.3333,Regular Buyer
17015,3,2213.89,182,10.202258,52.3333,Occasional Buyer
17017,20,8758.72,88,34.756825,18.5,Regular Buyer
17018,2,1032.64,15,64.54,142.5,Rare Buyer
17019,4,1276.61,166,5.455598,89.25,Occasional Buyer
17022,1,104.58,7,14.94,0.0,
17024,3,103.05,2,34.35,37.3333,Occasional Buyer
17025,3,364.25,8,40.472222,104.3333,Rare Buyer
17026,2,182.55,4,45.6375,92.0,Rare Buyer
17027,6,874.19,110,5.71366,39.8333,Occasional Buyer
17029,2,660.0,1,330.0,63.0,Occasional Buyer
17030,1,168.71,11,15.337273,0.0,
17031,2,402.05,19,18.275,71.5,Occasional Buyer
17033,3,1337.98,24,47.785,91.0,Rare Buyer
17034,3,713.16,28,23.772,90.3333,Rare Buyer
17035,2,428.13,27,15.290357,33.0,Occasional Buyer
17037,1,1234.1,75,16.454667,0.0,
17038,1,104.74,22,4.760909,0.0,
17040,1,465.45,15,31.03,0.0,
17041,3,1229.99,59,17.571286,111.3333,Rare Buyer
17042,5,1087.4,74,11.095918,49.0,Occasional Buyer
17043,4,1733.9,100,16.99902,58.5,Occasional Buyer
17044,1,991.92,6,165.32,0.0,
17045,3,327.61,20,14.891364,44.6667,Occasional Buyer
17046,1,681.14,22,30.960909,0.0,
17047,3,1058.0,59,16.276923,40.0,Occasional Buyer
17048,3,893.11,41,20.77,71.3333,Occasional Buyer
17049,9,5948.54,201,18.706101,30.3333,Occasional Buyer
17050,6,3195.89,169,10.113576,33.8333,Occasional Buyer
17051,1,334.04,40,7.768372,0.0,
17052,1,422.49,72,4.592283,0.0,
17053,1,560.7,13,43.130769,0.0,
17054,5,1520.69,64,18.321566,43.4,Occasional Buyer
17058,3,1167.89,51,18.836935,52.6667,Occasional Buyer
17059,5,3087.35,292,5.983236,68.0,Occasional Buyer
17060,1,261.6,5,52.32,0.0,
17061,11,5684.49,57,57.419091,14.4545,Regular Buyer
17062,4,539.12,52,7.701714,14.0,Regular Buyer
17063,7,1425.94,66,18.281282,38.2857,Occasional Buyer
17064,3,827.51,53,13.346935,89.6667,Occasional Buyer
17068,21,4654.65,116,15.725169,16.9524,Regular Buyer
17069,9,2890.22,111,20.211329,38.3333,Occasional Buyer
17070,1,316.5,62,4.945313,0.0,
17071,9,2372.88,102,16.949143,31.2222,Occasional Buyer
17073,4,1451.01,142,8.339138,23.0,Regular Buyer
17075,4,814.95,62,10.583766,75.0,Occasional Buyer
17076,3,941.16,17,37.6464,109.3333,Rare Buyer
17078,2,698.68,28,24.952857,0.0,
17079,1,115.2,2,57.6,0.0,
17080,2,301.3,8,37.6625,123.5,Rare Buyer
17081,2,276.74,55,4.324063,10.5,Regular Buyer
17082,2,2349.2,75,29.002469,142.5,Rare Buyer
17083,3,1354.28,24,26.043846,64.6667,Occasional Buyer
17084,2,2920.47,146,18.027593,0.0,
17085,5,1535.73,115,8.21246,47.8,Occasional Buyer
17086,6,2553.98,76,26.603958,9.3333,Regular Buyer
17088,4,1964.09,96,17.079043,56.25,Occasional Buyer
17090,7,2125.03,45,33.730635,50.0,Occasional Buyer
17091,9,3673.02,119,18.836,40.5556,Occasional Buyer
17092,4,1781.11,99,14.24888,56.75,Occasional Buyer
17094,1,292.3,14,20.878571,0.0,
17095,3,1476.12,69,19.947568,104.0,Rare Buyer
17096,4,987.55,46,20.573958,61.5,Occasional Buyer
17097,8,975.07,153,4.621185,45.375,Occasional Buyer
17100,2,996.14,65,15.325231,0.0,
17101,4,1687.25,28,40.172619,42.0,Occasional Buyer
17102,1,21.9,1,21.9,0.0,
17105,2,681.27,80,7.569667,73.5,Occasional Buyer
17107,6,11773.43,269,28.1661,40.8333,Occasional Buyer
17109,6,1193.25,107,10.198718,33.8333,Occasional Buyer
17110,1,159.7,12,13.308333,0.0,
17111,1,248.07,29,8.269,0.0,
17114,8,772.69,85,6.084173,41.125,Occasional Buyer
17115,3,831.42,33,21.318462,75.0,Occasional Buyer
17117,1,113.8,9,12.644444,0.0,
17118,1,157.02,10,15.702,0.0,
17119,2,677.17,35,19.347714,28.0,Regular Buyer
17120,1,292.4,18,16.244444,0.0,
17122,1,133.52,7,19.074286,0.0,
17123,1,376.5,9,41.833333,0.0,
17124,1,299.05,31,9.345313,0.0,
17125,1,293.08,34,7.327,0.0,
17126,5,1227.64,187,4.721692,42.0,Occasional Buyer
17128,1,153.09,14,10.935,0.0,
17131,5,2427.27,78,18.113955,14.0,Regular Buyer
17133,7,5383.2,13,199.377778,35.8571,Occasional Buyer
17134,2,414.6,21,17.275,79.0,Occasional Buyer
17135,7,1730.33,34,33.275577,50.7143,Occasional Buyer
17138,1,356.9,24,14.870833,0.0,
17139,12,10653.54,309,22.287741,22.75,Regular Buyer
17140,1,504.12,16,25.206,0.0,
17142,1,547.6,15,36.506667,0.0,
17144,2,1140.09,42,23.751875,41.5,Occasional Buyer
17146,3,910.08,33,26.002286,84.3333,Occasional Buyer
17147,4,1719.63,68,21.23,72.25,Occasional Buyer
17148,1,124.88,9,13.875556,0.0,
17152,3,1904.3,9,136.021429,23.0,Regular Buyer
17153,1,205.04,14,14.645714,0.0,
17154,1,566.22,23,24.618261,0.0,
17155,2,256.78,19,12.839,80.0,Occasional Buyer
17157,2,343.72,11,26.44,84.5,Occasional Buyer
17158,3,1219.95,53,18.208209,109.3333,Rare Buyer
17159,3,1704.9,96,16.880198,50.0,Occasional Buyer
17160,6,3551.63,111,15.509301,35.0,Occasional Buyer
17162,10,1686.7,81,16.218269,27.7,Regular Buyer
17163,2,289.5,3,57.9,28.5,Regular Buyer
17164,7,2410.07,92,16.736597,34.4286,Occasional Buyer
17165,1,156.4,10,15.64,0.0,
17166,2,206.34,11,17.195,82.5,Occasional Buyer
17169,2,841.06,51,15.575185,63.0,Occasional Buyer
17171,1,220.11,16,13.756875,0.0,
17172,1,814.8,15,54.32,0.0,
17173,8,4097.22,36,47.642093,15.75,Regular Buyer
17174,1,55.65,4,13.9125,0.0,
17175,4,1416.45,42,22.483333,63.0,Occasional Buyer
17176,1,301.33,15,20.088667,0.0,
17179,3,697.53,56,8.719125,61.0,Occasional Buyer
17180,4,777.21,91,6.071953,65.0,Occasional Buyer
17181,2,261.42,23,11.366087,158.0,Rare Buyer
17183,6,3529.26,42,48.346027,16.3333,Regular Buyer
17186,2,144.0,1,72.0,7.0,Impulse Buyer
17187,1,241.35,10,24.135,0.0,
17188,7,2763.29,71,32.89631,50.1429,Occasional Buyer
17189,2,381.46,52,6.253443,126.5,Rare Buyer
17190,2,408.13,19,21.480526,74.5,Occasional Buyer
17191,7,2074.22,163,8.751983,48.5714,Occasional Buyer
17193,7,1688.34,17,52.760625,20.1429,Regular Buyer
17194,2,243.95,26,8.412069,43.5,Occasional Buyer
17197,1,1031.45,29,35.567241,0.0,
17198,3,730.33,89,7.607604,116.0,Rare Buyer
17201,1,355.29,38,8.88225,0.0,
17203,6,4356.85,116,28.663487,4.1667,Impulse Buyer
17204,4,1499.96,44,26.315088,22.0,Regular Buyer
17205,1,406.16,13,31.243077,0.0,
17206,1,204.24,7,29.177143,0.0,
17211,8,2573.64,150,12.197346,42.875,Occasional Buyer
17212,1,256.05,4,64.0125,0.0,
17213,7,2620.27,85,16.689618,46.5714,Occasional Buyer
17214,6,1122.36,79,10.896699,49.8333,Occasional Buyer
17217,1,116.3,9,12.922222,0.0,
17218,10,1920.33,146,7.008504,36.4,Occasional Buyer
17219,1,127.59,24,5.1036,0.0,
17220,14,3154.44,303,6.683136,24.2857,Regular Buyer
17221,2,347.47,59,5.515397,14.5,Regular Buyer
17222,1,352.48,27,12.588571,0.0,
17223,2,375.12,43,7.65551,29.0,Regular Buyer
17226,1,391.69,21,18.651905,0.0,
17227,6,951.92,28,20.253617,58.3333,Occasional Buyer
17228,8,2053.76,140,9.873846,44.625,Occasional Buyer
17229,2,362.92,39,7.721702,23.0,Regular Buyer
17230,8,3819.65,51,55.357246,11.875,Regular Buyer
17231,10,3319.51,292,6.135878,34.9,Occasional Buyer
17232,2,407.92,30,11.331111,6.0,Impulse Buyer
17233,1,192.08,25,7.6832,0.0,
17234,1,152.79,14,10.913571,0.0,
17235,2,542.44,24,18.704828,173.5,Rare Buyer
17236,6,922.71,88,8.787714,58.3333,Occasional Buyer
17237,2,305.23,18,16.064737,5.5,Impulse Buyer
17238,17,3986.57,297,7.04341,21.7059,Regular Buyer
17239,1,370.8,15,24.72,0.0,
17242,2,1115.84,30,27.896,36.0,Occasional Buyer
17243,26,8641.18,180,21.60295,14.1538,Regular Buyer
17244,1,1035.28,31,33.396129,0.0,
17245,1,168.75,9,18.75,0.0,
17247,1,269.05,53,4.891818,0.0,
17248,1,332.68,68,4.821449,0.0,
17250,2,375.7,55,6.591228,129.0,Rare Buyer
17251,1,276.18,37,7.081538,0.0,
17252,2,351.48,86,4.04,35.0,Occasional Buyer
17253,1,171.76,18,9.542222,0.0,
17254,2,341.78,100,3.051607,5.5,Impulse Buyer
17255,2,360.8,69,4.625641,129.5,Rare Buyer
17256,2,237.2,12,14.825,102.5,Rare Buyer
17259,2,594.98,104,4.798226,110.0,Rare Buyer
17262,5,1418.46,9,118.205,62.8,Occasional Buyer
17263,1,61.72,23,2.683478,0.0,
17265,2,584.89,106,4.605433,21.0,Regular Buyer
17266,3,346.46,60,4.33075,48.3333,Occasional Buyer
17267,2,316.76,37,8.335789,0.0,
17268,4,821.84,3,136.973333,34.5,Occasional Buyer
17272,4,2092.43,70,18.354649,55.0,Occasional Buyer
17274,1,110.9,24,4.107407,0.0,
17277,2,1052.21,67,15.24942,47.5,Occasional Buyer
17278,1,237.44,15,15.829333,0.0,
17279,1,162.69,8,18.076667,0.0,
17282,3,1783.93,79,18.977979,56.3333,Occasional Buyer
17284,6,1623.92,229,5.56137,46.0,Occasional Buyer
17286,1,162.79,44,3.617556,0.0,
17287,7,1020.2,88,8.227419,49.4286,Occasional Buyer
17288,7,1486.77,118,10.470211,49.8571,Occasional Buyer
17289,3,1077.06,86,9.703243,49.6667,Occasional Buyer
17290,2,691.5,92,6.779412,6.5,Impulse Buyer
17291,1,612.0,1,612.0,0.0,
17293,9,1847.58,93,13.685778,39.2222,Occasional Buyer
17295,3,563.37,53,8.164783,12.0,Regular Buyer
17297,1,141.71,49,2.778627,0.0,
17298,2,645.6,30,21.52,11.5,Regular Buyer
17299,4,672.45,50,11.797368,40.5,Occasional Buyer
17301,1,196.82,59,2.982121,0.0,
17302,5,1150.49,68,14.563165,58.2,Occasional Buyer
17303,1,243.41,53,4.592642,0.0,
17306,19,10019.88,13,151.816364,18.0526,Regular Buyer
17309,1,80.05,11,6.670833,0.0,
17311,2,1392.13,55,25.311455,119.0,Rare Buyer
17312,3,719.9,11,51.421429,7.0,Impulse Buyer
17313,1,2558.64,24,106.61,0.0,
17314,8,2552.28,120,19.483053,36.0,Occasional Buyer
17315,38,6934.35,256,14.660359,9.3684,Regular Buyer
17317,3,3024.18,8,336.02,14.3333,Regular Buyer
17320,3,1173.46,57,16.074795,89.3333,Occasional Buyer
17321,2,704.25,94,6.581776,29.5,Regular Buyer
17323,7,927.14,125,4.6357,39.5714,Occasional Buyer
17324,4,1052.49,43,21.0498,87.25,Occasional Buyer
17325,1,96.8,6,16.133333,0.0,
17329,2,518.2,29,15.70303,150.5,Rare Buyer
17330,2,360.6,5,60.1,22.5,Regular Buyer
17331,1,175.2,1,175.2,0.0,
17333,1,485.73,28,17.3475,0.0,
17334,2,302.22,11,27.474545,3.0,Impulse Buyer
17337,4,2027.15,421,3.733241,39.75,Occasional Buyer
17338,8,6590.53,389,8.752364,43.0,Occasional Buyer
17339,2,304.56,9,33.84,135.5,Rare Buyer
17340,11,12083.54,229,29.689287,30.6364,Occasional Buyer
17341,3,780.53,147,4.265191,70.0,Occasional Buyer
17343,1,214.32,17,12.607059,0.0,
17344,1,155.21,31,4.850313,0.0,
17345,4,546.2,70,6.278161,45.25,Occasional Buyer
17346,15,2685.19,299,5.37038,24.6667,Regular Buyer
17347,1,228.96,1,228.96,0.0,
17348,5,1188.04,180,5.525767,56.6,Occasional Buyer
17349,1,107.75,8,11.972222,0.0,
17350,4,1292.23,66,18.200423,10.75,Regular Buyer
17351,3,601.55,22,22.27963,79.0,Occasional Buyer
17353,2,1980.0,5,247.5,12.5,Regular Buyer
17354,1,1400.53,15,87.533125,0.0,
17356,1,174.62,19,9.190526,0.0,
17357,2,401.0,41,8.911111,0.0,
17358,2,349.85,55,5.929661,26.0,Regular Buyer
17359,1,129.02,13,8.601333,0.0,
17360,3,578.91,113,4.385682,55.6667,Occasional Buyer
17361,3,458.44,26,15.808276,80.6667,Occasional Buyer
17362,2,306.21,30,8.748857,35.0,Occasional Buyer
17364,11,4409.02,288,10.727543,30.0909,Occasional Buyer
17365,8,4732.43,278,10.11203,40.0,Occasional Buyer
17367,1,165.33,33,4.862647,0.0,
17368,8,2006.82,93,18.079459,39.25,Occasional Buyer
17370,4,621.02,31,18.818788,24.25,Regular Buyer
17371,3,416.68,83,4.789425,114.6667,Rare Buyer
17372,8,1467.4,215,5.8,40.25,Occasional Buyer
17373,4,635.8,47,11.154386,68.0,Occasional Buyer
17374,2,488.87,24,17.459643,31.5,Occasional Buyer
17375,3,391.37,63,5.672029,54.0,Occasional Buyer
17376,2,198.4,23,8.266667,120.5,Rare Buyer
17377,20,3992.56,190,9.551579,17.5,Regular Buyer
17379,1,515.74,71,6.213735,0.0,
17381,29,22918.73,40,210.263578,12.5517,Regular Buyer
17382,1,65.4,2,32.7,0.0,
17383,1,213.95,49,4.195098,0.0,
17384,2,332.66,12,22.177333,100.0,Rare Buyer
17385,1,375.67,42,7.992979,0.0,
17386,6,3223.5,23,115.125,26.3333,Regular Buyer
17387,2,824.41,71,10.569359,7.0,Impulse Buyer
17388,4,1253.32,13,83.554667,52.5,Occasional Buyer
17389,34,35313.3,45,165.790141,9.7353,Regular Buyer
17391,2,600.0,2,200.0,0.5,Impulse Buyer
17392,2,441.01,53,7.113065,26.0,Regular Buyer
17394,1,203.87,4,50.9675,0.0,
17396,8,8003.95,24,296.442593,41.5,Occasional Buyer
17397,2,704.31,88,7.655543,0.0,
17398,3,644.6,30,16.963158,47.0,Occasional Buyer
17400,5,2155.56,175,10.12,45.4,Occasional Buyer
17402,13,2775.69,33,47.045593,28.0769,Regular Buyer
17403,1,278.02,32,8.424848,0.0,
17404,15,31644.89,111,159.822677,23.7333,Regular Buyer
17405,3,1149.13,77,14.01378,49.6667,Occasional Buyer
17406,3,2617.26,99,23.161593,11.0,Regular Buyer
17408,1,30.85,2,15.425,0.0,
17409,2,827.85,13,63.680769,32.0,Occasional Buyer
17410,5,1186.82,57,18.544063,39.8,Occasional Buyer
17411,3,741.94,39,18.096098,83.0,Occasional Buyer
17412,7,1255.56,48,19.023636,52.8571,Occasional Buyer
17414,2,787.8,5,131.3,70.5,Occasional Buyer
17415,1,685.28,14,48.948571,0.0,
17416,7,9640.38,186,35.837844,36.0,Occasional Buyer
17418,2,517.8,29,17.26,140.5,Rare Buyer
17419,12,4315.37,155,20.948398,29.6667,Regular Buyer
17420,3,590.63,28,19.687667,107.6667,Rare Buyer
17422,6,3452.89,93,29.51188,46.6667,Occasional Buyer
17423,2,712.73,26,27.412692,85.5,Occasional Buyer
17425,2,713.87,42,16.601628,20.5,Regular Buyer
17426,6,4864.42,179,17.949889,45.6667,Occasional Buyer
17427,1,97.5,2,48.75,0.0,
17428,28,20085.86,252,61.237378,13.1429,Regular Buyer
17429,3,923.58,36,23.681538,30.0,Regular Buyer
17430,2,269.74,14,19.267143,166.5,Rare Buyer
17431,1,399.24,41,9.284651,0.0,
17432,2,352.28,44,7.339167,9.5,Regular Buyer
17433,1,298.7,53,5.531481,0.0,
17434,7,3040.3,100,22.688806,11.8571,Regular Buyer
17436,2,216.3,7,24.033333,112.5,Rare Buyer
17438,1,386.05,17,22.708824,0.0,
17440,3,217.2,3,43.44,30.3333,Occasional Buyer
17442,6,2229.44,96,16.51437,42.3333,Occasional Buyer
17443,1,534.24,1,534.24,0.0,
17444,3,2868.42,132,21.247556,8.3333,Regular Buyer
17446,2,111.54,6,12.393333,67.0,Occasional Buyer
17447,2,531.81,33,14.7725,15.5,Regular Buyer
17449,7,2578.26,178,9.307798,51.0,Occasional Buyer
17450,46,171210.93,124,508.044303,7.8043,Regular Buyer
17451,7,1896.68,83,18.9668,14.8571,Regular Buyer
17453,2,538.0,19,28.315789,23.5,Regular Buyer
17454,4,501.7,57,8.22459,41.75,Occasional Buyer
17455,1,131.7,8,16.4625,0.0,
17456,1,243.5,17,14.323529,0.0,
17457,5,2102.86,14,110.676842,42.6,Occasional Buyer
17458,1,347.94,52,6.443333,0.0,
17459,2,685.97,88,6.17991,8.5,Regular Buyer
17460,6,591.93,18,20.411379,46.5,Occasional Buyer
17461,3,929.34,104,8.372432,2.3333,Impulse Buyer
17462,2,741.35,25,27.457407,112.0,Rare Buyer
17463,5,1840.73,162,8.561535,59.4,Occasional Buyer
17464,1,250.24,9,27.804444,0.0,
17466,2,712.54,41,17.379024,34.0,Occasional Buyer
17468,2,137.0,5,27.4,2.0,Impulse Buyer
17469,5,1840.31,61,20.912614,37.6,Occasional Buyer
17470,5,2678.41,67,34.33859,64.6,Occasional Buyer
17472,3,705.37,142,3.897072,36.0,Occasional Buyer
17475,1,202.09,14,14.435,0.0,
17480,1,512.18,29,17.661379,0.0,
17481,4,1724.49,69,21.030366,22.5,Regular Buyer
17483,3,402.44,18,19.16381,39.3333,Occasional Buyer
17486,1,392.07,24,16.33625,0.0,
17489,2,374.24,28,12.904828,77.0,Occasional Buyer
17490,7,2853.74,63,37.549211,25.1429,Regular Buyer
17491,10,3601.99,72,33.04578,36.6,Occasional Buyer
