customer_id,name,total_spent,segment
15626,Unknown,675.8,Mid Value
15628,Unknown,2870.24,High Value
15630,Unknown,1186.35,Mid Value
15632,Unknown,3285.31,High Value
15634,Unknown,243.55,Low Value
15636,Unknown,724.76,Mid Value
15637,Unknown,223.36,Low Value
15639,Unknown,425.32,Mid Value
15640,Unknown,12515.66,High Value
15641,Unknown,1887.2,High Value
15643,Unknown,664.0,Mid Value
15644,Unknown,813.0,Mid Value
15645,Unknown,612.01,Mid Value
15646,Unknown,447.64,Mid Value
15648,Unknown,657.35,Mid Value
15649,Unknown,816.0,Mid Value
15651,Unknown,646.3,Mid Value
15652,Unknown,337.74,Low Value
15653,Unknown,877.44,Mid Value
15654,Unknown,922.53,Mid Value
15655,Unknown,560.67,Mid Value
15656,Unknown,748.5,Mid Value
15657,Unknown,30.0,Low Value
15658,Unknown,1024.1,Mid Value
15659,Unknown,306.45,Low Value
15660,Unknown,1600.86,High Value
15661,Unknown,309.8,Low Value
15663,Unknown,138.14,Low Value
15664,Unknown,386.43,Low Value
15665,Unknown,2242.01,High Value
15667,Unknown,301.32,Low Value
15668,Unknown,76.32,Low Value
15669,Unknown,684.34,Mid Value
15670,Unknown,173.05,Low Value
15671,Unknown,2657.13,High Value
15673,Unknown,2881.02,High Value
15674,Unknown,2446.6,High Value
15675,Unknown,323.69,Low Value
15676,Unknown,3435.76,High Value
15677,Unknown,657.23,Mid Value
15678,Unknown,352.7,Low Value
15679,Unknown,781.28,Mid Value
15680,Unknown,1333.68,High Value
15681,Unknown,1426.16,High Value
15683,Unknown,193.75,Low Value
15687,Unknown,2993.1,High Value
15689,Unknown,254.1,Low Value
15690,Unknown,239.76,Low Value
15691,Unknown,136.8,Low Value
15692,Unknown,191.04,Low Value
15694,Unknown,6479.4,High Value
15695,Unknown,409.98,Mid Value
15696,Unknown,2736.46,High Value
15699,Unknown,309.65,Low Value
15700,Unknown,696.68,Mid Value
15701,Unknown,1542.14,High Value
15703,Unknown,211.5,Low Value
15704,Unknown,2293.62,High Value
15705,Unknown,143.1,Low Value
15706,Unknown,1060.56,Mid Value
15707,Unknown,945.58,Mid Value
15708,Unknown,3364.24,High Value
15709,Unknown,133.25,Low Value
15712,Unknown,1072.36,Mid Value
15713,Unknown,356.7,Low Value
15714,Unknown,330.88,Low Value
15716,Unknown,1118.81,Mid Value
15717,Unknown,150.3,Low Value
15719,Unknown,5045.61,High Value
15720,Unknown,598.73,Mid Value
15721,Unknown,507.08,Mid Value
15722,Unknown,2222.56,High Value
15723,Unknown,203.1,Low Value
15724,Unknown,218.25,Low Value
15725,Unknown,415.25,Mid Value
15727,Unknown,5178.96,High Value
15729,Unknown,85.0,Low Value
15730,Unknown,1120.88,Mid Value
15732,Unknown,294.12,Low Value
15733,Unknown,162.3,Low Value
15734,Unknown,1339.45,High Value
15737,Unknown,1205.12,High Value
15738,Unknown,4812.42,High Value
15739,Unknown,449.12,Mid Value
15740,Unknown,154.88,Low Value
15743,Unknown,784.46,Mid Value
15744,Unknown,34.8,Low Value
15745,Unknown,1094.59,Mid Value
15746,Unknown,196.88,Low Value
15747,Unknown,974.04,Mid Value
15748,Unknown,149.31,Low Value
15749,Unknown,44534.3,High Value
15750,Unknown,2465.48,High Value
15752,Unknown,2637.38,High Value
15753,Unknown,79.2,Low Value
15754,Unknown,458.57,Mid Value
15755,Unknown,2364.25,High Value
15756,Unknown,532.96,Mid Value
15757,Unknown,714.42,Mid Value
15758,Unknown,205.25,Low Value
15759,Unknown,253.04,Low Value
15762,Unknown,583.75,Mid Value
15763,Unknown,1086.92,Mid Value
15764,Unknown,3279.97,High Value
15766,Unknown,315.06,Low Value
15768,Unknown,621.83,Mid Value
15769,Unknown,56252.72,High Value
15773,Unknown,635.68,Mid Value
15774,Unknown,270.8,Low Value
15775,Unknown,104.9,Low Value
15776,Unknown,241.62,Low Value
15777,Unknown,1047.11,Mid Value
15780,Unknown,475.28,Mid Value
15781,Unknown,345.46,Low Value
15782,Unknown,2614.74,High Value
15783,Unknown,246.3,Low Value
15785,Unknown,2328.97,High Value
15786,Unknown,4932.2,High Value
15787,Unknown,948.05,Mid Value
15789,Unknown,351.3,Low Value
15790,Unknown,220.85,Low Value
15791,Unknown,1612.69,High Value
15793,Unknown,965.61,Mid Value
15795,Unknown,610.01,Mid Value
15796,Unknown,2711.56,High Value
15797,Unknown,2207.4,High Value
15799,Unknown,884.14,Mid Value
15800,Unknown,699.08,Mid Value
15801,Unknown,1063.95,Mid Value
15802,Unknown,451.42,Mid Value
15803,Unknown,415.82,Mid Value
15804,Unknown,4206.39,High Value
15805,Unknown,5528.48,High Value
15806,Unknown,784.58,Mid Value
15807,Unknown,903.9,Mid Value
15808,Unknown,3734.97,High Value
15809,Unknown,515.77,Mid Value
15810,Unknown,1391.98,High Value
15811,Unknown,2218.62,High Value
15812,Unknown,1801.14,High Value
15813,Unknown,1303.91,High Value
15814,Unknown,1945.33,High Value
15815,Unknown,2100.6,High Value
15819,Unknown,1905.45,High Value
15820,Unknown,206.98,Low Value
15821,Unknown,570.96,Mid Value
15822,Unknown,885.47,Mid Value
15823,Unknown,15.0,Low Value
15825,Unknown,532.94,Mid Value
15826,Unknown,1654.31,High Value
15827,Unknown,1836.09,High Value
15829,Unknown,636.14,Mid Value
15830,Unknown,576.0,Mid Value
15831,Unknown,801.76,Mid Value
15832,Unknown,836.79,Mid Value
15834,Unknown,2233.75,High Value
15835,Unknown,954.09,Mid Value
15836,Unknown,137.37,Low Value
15837,Unknown,391.98,Mid Value
15838,Unknown,33643.08,High Value
15839,Unknown,1048.49,Mid Value
15840,Unknown,355.56,Low Value
15841,Unknown,1224.06,High Value
15843,Unknown,118.95,Low Value
15844,Unknown,130.74,Low Value
15845,Unknown,3711.77,High Value
15847,Unknown,389.27,Mid Value
15850,Unknown,238.85,Low Value
15852,Unknown,160.71,Low Value
15853,Unknown,110.8,Low Value
15854,Unknown,2974.65,High Value
15855,Unknown,712.24,Mid Value
15856,Unknown,16387.57,High Value
15857,Unknown,297.0,Low Value
15858,Unknown,1438.85,High Value
15860,Unknown,977.21,Mid Value
15861,Unknown,3165.36,High Value
15862,Unknown,832.88,Mid Value
15863,Unknown,68.84,Low Value
15864,Unknown,1936.32,High Value
15865,Unknown,895.13,Mid Value
15866,Unknown,230.53,Low Value
15867,Unknown,3812.64,High Value
15869,Unknown,149.64,Low Value
15870,Unknown,354.09,Low Value
15872,Unknown,360.93,Low Value
15874,Unknown,4405.88,High Value
15877,Unknown,493.28,Mid Value
15880,Unknown,343.28,Low Value
15881,Unknown,501.39,Mid Value
15882,Unknown,516.36,Mid Value
15883,Unknown,396.48,Mid Value
15885,Unknown,379.35,Low Value
15886,Unknown,181.09,Low Value
15888,Unknown,168.31,Low Value
15889,Unknown,446.87,Mid Value
15891,Unknown,524.52,Mid Value
15894,Unknown,263.55,Low Value
15895,Unknown,179.17,Low Value
15897,Unknown,222.05,Low Value
15898,Unknown,1388.88,High Value
15899,Unknown,56.25,Low Value
15900,Unknown,351.11,Low Value
15901,Unknown,363.88,Low Value
15903,Unknown,5126.76,High Value
15904,Unknown,164.68,Low Value
15906,Unknown,1567.69,High Value
15907,Unknown,967.45,Mid Value
15909,Unknown,191.94,Low Value
15910,Unknown,1232.18,High Value
15912,Unknown,264.62,Low Value
15916,Unknown,1528.09,High Value
15917,Unknown,123.1,Low Value
15918,Unknown,334.23,Low Value
15919,Unknown,639.89,Mid Value
15920,Unknown,167.5,Low Value
15921,Unknown,336.03,Low Value
15922,Unknown,369.5,Low Value
15923,Unknown,127.08,Low Value
15925,Unknown,207.15,Low Value
15930,Unknown,426.63,Mid Value
15932,Unknown,2495.87,High Value
15933,Unknown,1107.46,Mid Value
15935,Unknown,416.86,Mid Value
15937,Unknown,145.35,Low Value
15938,Unknown,404.58,Mid Value
15939,Unknown,6115.01,High Value
15940,Unknown,35.8,Low Value
15942,Unknown,337.44,Low Value
15944,Unknown,325.1,Low Value
15945,Unknown,181.0,Low Value
15947,Unknown,1708.24,High Value
15948,Unknown,955.24,Mid Value
15949,Unknown,364.72,Low Value
15950,Unknown,1765.51,High Value
15951,Unknown,708.22,Mid Value
15952,Unknown,806.57,Mid Value
15953,Unknown,1659.38,High Value
15955,Unknown,4416.26,High Value
15957,Unknown,428.89,Mid Value
15958,Unknown,104.35,Low Value
15963,Unknown,470.76,Mid Value
15965,Unknown,845.64,Mid Value
15967,Unknown,418.83,Mid Value
15969,Unknown,666.1,Mid Value
15970,Unknown,314.1,Low Value
15971,Unknown,4199.85,High Value
15973,Unknown,307.82,Low Value
15974,Unknown,3442.15,High Value
15975,Unknown,371.01,Low Value
15976,Unknown,430.94,Mid Value
15977,Unknown,1054.73,Mid Value
15978,Unknown,1098.78,Mid Value
15980,Unknown,2398.86,High Value
15981,Unknown,3408.48,High Value
15983,Unknown,1475.02,High Value
15984,Unknown,2837.67,High Value
15985,Unknown,1142.42,Mid Value
15986,Unknown,168.12,Low Value
15987,Unknown,1451.28,High Value
15988,Unknown,158.03,Low Value
15990,Unknown,792.11,Mid Value
15992,Unknown,41.99,Low Value
15993,Unknown,2797.57,High Value
15994,Unknown,427.07,Mid Value
15996,Unknown,1060.68,Mid Value
15998,Unknown,3089.97,High Value
16000,Unknown,12393.7,High Value
16003,Unknown,2735.37,High Value
16005,Unknown,615.39,Mid Value
16006,Unknown,101.4,Low Value
16007,Unknown,1701.94,High Value
16008,Unknown,478.78,Mid Value
16009,Unknown,992.71,Mid Value
16010,Unknown,407.5,Mid Value
16011,Unknown,3362.71,High Value
16012,Unknown,1415.29,High Value
16013,Unknown,37130.6,High Value
16014,Unknown,662.38,Mid Value
16015,Unknown,705.39,Mid Value
16016,Unknown,1508.76,High Value
16017,Unknown,211.88,Low Value
16018,Unknown,408.9,Mid Value
16019,Unknown,3786.24,High Value
16020,Unknown,851.01,Mid Value
16022,Unknown,628.28,Mid Value
16023,Unknown,719.81,Mid Value
16024,Unknown,251.24,Low Value
16025,Unknown,439.66,Mid Value
16026,Unknown,236.09,Low Value
16027,Unknown,934.62,Mid Value
16029,Unknown,81024.84,High Value
16030,Unknown,331.24,Low Value
16031,Unknown,548.94,Mid Value
16033,Unknown,8816.4,High Value
16034,Unknown,437.7,Mid Value
16036,Unknown,758.92,Mid Value
16037,Unknown,855.02,Mid Value
16038,Unknown,471.78,Mid Value
16040,Unknown,1313.55,High Value
16041,Unknown,3166.4,High Value
16042,Unknown,1197.27,Mid Value
16043,Unknown,773.99,Mid Value
16045,Unknown,1340.7,High Value
16048,Unknown,256.44,Low Value
16049,Unknown,1111.79,Mid Value
16050,Unknown,137.9,Low Value
16052,Unknown,362.06,Low Value
16053,Unknown,1511.95,High Value
16054,Unknown,783.9,Mid Value
16055,Unknown,134.8,Low Value
16056,Unknown,664.85,Mid Value
16057,Unknown,2263.12,High Value
16059,Unknown,1459.86,High Value
16062,Unknown,1153.62,Mid Value
16063,Unknown,335.32,Low Value
16065,Unknown,372.09,Low Value
16066,Unknown,1521.87,High Value
16070,Unknown,852.15,Mid Value
16071,Unknown,326.24,Low Value
16072,Unknown,584.32,Mid Value
16073,Unknown,122.4,Low Value
16076,Unknown,2234.73,High Value
16078,Unknown,79.2,Low Value
16079,Unknown,1352.0,High Value
16080,Unknown,217.16,Low Value
16081,Unknown,2806.9,High Value
16083,Unknown,1317.62,High Value
16084,Unknown,436.18,Mid Value
16085,Unknown,981.51,Mid Value
16086,Unknown,1121.39,Mid Value
16091,Unknown,315.06,Low Value
16092,Unknown,817.86,Mid Value
16093,Unknown,17.0,Low Value
16094,Unknown,1078.23,Mid Value
16096,Unknown,320.62,Low Value
16097,Unknown,185.05,Low Value
16098,Unknown,2005.63,High Value
16099,Unknown,731.9,Mid Value
16101,Unknown,1290.7,High Value
16102,Unknown,1842.14,High Value
16103,Unknown,1429.64,High Value
16104,Unknown,302.36,Low Value
16105,Unknown,336.96,Low Value
16106,Unknown,108.38,Low Value
16107,Unknown,3204.16,High Value
16108,Unknown,842.5,Mid Value
16109,Unknown,611.88,Mid Value
16110,Unknown,1337.48,High Value
16112,Unknown,195.74,Low Value
16113,Unknown,161.38,Low Value
16114,Unknown,135.75,Low Value
16115,Unknown,1667.97,High Value
16116,Unknown,612.78,Mid Value
16117,Unknown,232.21,Low Value
16119,Unknown,423.36,Mid Value
16120,Unknown,1309.14,High Value
16121,Unknown,867.11,Mid Value
16122,Unknown,684.42,Mid Value
16123,Unknown,307.78,Low Value
16124,Unknown,249.0,Low Value
16125,Unknown,289.35,Low Value
16126,Unknown,6287.77,High Value
16127,Unknown,656.25,Mid Value
16128,Unknown,1880.22,High Value
16131,Unknown,3506.54,High Value
16133,Unknown,14589.04,High Value
16134,Unknown,618.09,Mid Value
16135,Unknown,517.55,Mid Value
16136,Unknown,709.38,Mid Value
16139,Unknown,635.41,Mid Value
16140,Unknown,725.18,Mid Value
16141,Unknown,620.4,Mid Value
16142,Unknown,535.34,Mid Value
16143,Unknown,2424.94,High Value
16144,Unknown,175.2,Low Value
16145,Unknown,3799.49,High Value
16146,Unknown,734.13,Mid Value
16147,Unknown,375.0,Low Value
16148,Unknown,76.32,Low Value
16149,Unknown,280.52,Low Value
16150,Unknown,2053.02,High Value
16152,Unknown,1829.04,High Value
16153,Unknown,1824.23,High Value
16156,Unknown,3122.04,High Value
16157,Unknown,656.69,Mid Value
16159,Unknown,348.2,Low Value
16160,Unknown,1025.44,Mid Value
16161,Unknown,5575.56,High Value
16162,Unknown,37.4,Low Value
16163,Unknown,856.6,Mid Value
16164,Unknown,822.48,Mid Value
16168,Unknown,3787.6,High Value
16169,Unknown,1822.97,High Value
16170,Unknown,1885.05,High Value
16171,Unknown,73.2,Low Value
16172,Unknown,1140.21,Mid Value
16173,Unknown,1418.32,High Value
16174,Unknown,1009.55,Mid Value
16175,Unknown,1037.59,Mid Value
16177,Unknown,331.95,Low Value
16178,Unknown,197.9,Low Value
16179,Unknown,215.83,Low Value
16180,Unknown,10254.18,High Value
16181,Unknown,305.54,Low Value
16182,Unknown,6617.65,High Value
16183,Unknown,338.71,Low Value
16184,Unknown,1158.79,Mid Value
16185,Unknown,529.41,Mid Value
16186,Unknown,4006.94,High Value
16187,Unknown,6911.44,High Value
16188,Unknown,981.86,Mid Value
16189,Unknown,215.48,Low Value
16190,Unknown,215.08,Low Value
16191,Unknown,5180.52,High Value
16193,Unknown,314.45,Low Value
16198,Unknown,400.68,Mid Value
16200,Unknown,1080.62,Mid Value
16201,Unknown,1863.47,High Value
16202,Unknown,365.27,Low Value
16203,Unknown,592.9,Mid Value
16204,Unknown,405.71,Mid Value
16205,Unknown,761.38,Mid Value
16206,Unknown,537.06,Mid Value
16207,Unknown,394.38,Mid Value
16208,Unknown,664.26,Mid Value
16209,Unknown,2262.62,High Value
16210,Unknown,21086.3,High Value
16211,Unknown,547.02,Mid Value
16212,Unknown,690.34,Mid Value
16213,Unknown,159.0,Low Value
16214,Unknown,1062.75,Mid Value
16215,Unknown,242.35,Low Value
16216,Unknown,914.93,Mid Value
16217,Unknown,304.25,Low Value
16218,Unknown,3084.68,High Value
16221,Unknown,864.86,Mid Value
16222,Unknown,846.72,Mid Value
16224,Unknown,1295.3,High Value
16225,Unknown,1096.32,Mid Value
16226,Unknown,255.12,Low Value
16227,Unknown,314.22,Low Value
16229,Unknown,1010.6,Mid Value
16230,Unknown,542.03,Mid Value
16232,Unknown,990.88,Mid Value
16233,Unknown,536.68,Mid Value
16235,Unknown,867.31,Mid Value
16236,Unknown,432.2,Mid Value
16239,Unknown,414.2,Mid Value
16240,Unknown,3718.8,High Value
16241,Unknown,2607.87,High Value
16242,Unknown,3603.21,High Value
16243,Unknown,409.1,Mid Value
16244,Unknown,1522.75,High Value
16245,Unknown,1413.66,High Value
16247,Unknown,114.56,Low Value
16248,Unknown,152.94,Low Value
16249,Unknown,1800.07,High Value
16250,Unknown,389.44,Mid Value
16253,Unknown,3683.86,High Value
16255,Unknown,2619.91,High Value
16256,Unknown,752.43,Mid Value
16257,Unknown,46.95,Low Value
16258,Unknown,5203.51,High Value
16260,Unknown,1035.45,Mid Value
16261,Unknown,746.83,Mid Value
16265,Unknown,5447.0,High Value
16266,Unknown,861.89,Mid Value
16268,Unknown,667.65,Mid Value
16270,Unknown,1141.24,Mid Value
16271,Unknown,1429.24,High Value
16272,Unknown,411.7,Mid Value
16274,Unknown,357.95,Low Value
16275,Unknown,559.87,Mid Value
16276,Unknown,810.6,Mid Value
16278,Unknown,566.38,Mid Value
16279,Unknown,1509.58,High Value
16281,Unknown,2062.06,High Value
16282,Unknown,168.3,Low Value
16283,Unknown,1570.81,High Value
16284,Unknown,823.97,Mid Value
16287,Unknown,142.5,Low Value
16292,Unknown,302.25,Low Value
16293,Unknown,2248.99,High Value
16295,Unknown,1328.55,High Value
16297,Unknown,301.9,Low Value
16298,Unknown,598.2,Mid Value
16302,Unknown,233.22,Low Value
16303,Unknown,5360.63,High Value
16305,Unknown,361.22,Low Value
16306,Unknown,632.27,Mid Value
16308,Unknown,2560.0,High Value
16309,Unknown,706.57,Mid Value
16311,Unknown,616.26,Mid Value
16313,Unknown,274.15,Low Value
16315,Unknown,226.37,Low Value
16316,Unknown,2938.91,High Value
16317,Unknown,1341.65,High Value
16318,Unknown,328.15,Low Value
16319,Unknown,404.4,Mid Value
16320,Unknown,1038.46,Mid Value
16321,Unknown,373.65,Low Value
16322,Unknown,326.75,Low Value
16323,Unknown,207.5,Low Value
16324,Unknown,428.68,Mid Value
16325,Unknown,594.24,Mid Value
16326,Unknown,3110.96,High Value
16327,Unknown,3844.22,High Value
16330,Unknown,251.91,Low Value
16332,Unknown,1593.2,High Value
16333,Unknown,26626.8,High Value
16337,Unknown,151.05,Low Value
16338,Unknown,214.8,Low Value
16339,Unknown,109.95,Low Value
16340,Unknown,549.07,Mid Value
16341,Unknown,1971.87,High Value
16342,Unknown,322.41,Low Value
16343,Unknown,370.48,Low Value
16344,Unknown,101.1,Low Value
16345,Unknown,575.41,Mid Value
16347,Unknown,887.65,Mid Value
16348,Unknown,1469.45,High Value
16349,Unknown,53.5,Low Value
16350,Unknown,1116.47,Mid Value
16351,Unknown,153.9,Low Value
16352,Unknown,494.44,Mid Value
16353,Unknown,6675.71,High Value
16354,Unknown,395.8,Mid Value
16356,Unknown,211.77,Low Value
16357,Unknown,658.88,Mid Value
16358,Unknown,2027.5,High Value
16359,Unknown,1750.92,High Value
16360,Unknown,3512.53,High Value
16361,Unknown,896.66,Mid Value
16362,Unknown,734.77,Mid Value
16363,Unknown,109.36,Low Value
16364,Unknown,707.04,Mid Value
16365,Unknown,1540.42,High Value
16366,Unknown,327.3,Low Value
16367,Unknown,804.49,Mid Value
16368,Unknown,497.43,Mid Value
16369,Unknown,1553.66,High Value
16370,Unknown,1320.56,High Value
16372,Unknown,367.93,Low Value
16374,Unknown,473.03,Mid Value
16376,Unknown,987.01,Mid Value
16377,Unknown,676.2,Mid Value
16378,Unknown,362.95,Low Value
16379,Unknown,2157.4,High Value
16380,Unknown,1780.59,High Value
16383,Unknown,668.36,Mid Value
16384,Unknown,584.5,Mid Value
16385,Unknown,555.89,Mid Value
16386,Unknown,317.2,Low Value
16387,Unknown,94.36,Low Value
16389,Unknown,1382.07,High Value
16392,Unknown,221.19,Low Value
16393,Unknown,3046.21,High Value
16394,Unknown,1555.34,High Value
16395,Unknown,1486.9,High Value
16398,Unknown,1705.8,High Value
16399,Unknown,408.57,Mid Value
16400,Unknown,303.93,Low Value
16401,Unknown,4098.32,High Value
16402,Unknown,299.6,Low Value
16403,Unknown,177.5,Low Value
16404,Unknown,443.05,Mid Value
16405,Unknown,167.25,Low Value
16406,Unknown,163.07,Low Value
16407,Unknown,2126.93,High Value
16409,Unknown,2028.88,High Value
16411,Unknown,214.65,Low Value
16412,Unknown,151.83,Low Value
16413,Unknown,262.2,Low Value
16414,Unknown,126.25,Low Value
16415,Unknown,210.35,Low Value
16416,Unknown,1051.4,Mid Value
16418,Unknown,675.27,Mid Value
16419,Unknown,972.23,Mid Value
16422,Unknown,34684.4,High Value
16423,Unknown,346.12,Low Value
16424,Unknown,133.56,Low Value
16425,Unknown,302.7,Low Value
16426,Unknown,1908.25,High Value
16427,Unknown,241.06,Low Value
16429,Unknown,284.55,Low Value
16430,Unknown,300.85,Low Value
16431,Unknown,642.81,Mid Value
16432,Unknown,287.4,Low Value
16433,Unknown,184.26,Low Value
16434,Unknown,1522.25,High Value
16438,Unknown,798.35,Mid Value
16440,Unknown,3640.67,High Value
16441,Unknown,381.2,Low Value
16442,Unknown,616.79,Mid Value
16444,Unknown,654.67,Mid Value
16445,Unknown,230.51,Low Value
16446,Unknown,168472.5,High Value
16447,Unknown,259.01,Low Value
16448,Unknown,188.89,Low Value
16449,Unknown,707.69,Mid Value
16450,Unknown,311.92,Low Value
16451,Unknown,266.97,Low Value
16454,Unknown,6.9,Low Value
16455,Unknown,1841.18,High Value
16456,Unknown,2158.37,High Value
16457,Unknown,208.36,Low Value
16458,Unknown,3482.74,High Value
16460,Unknown,814.72,Mid Value
16461,Unknown,151.42,Low Value
16462,Unknown,136.0,Low Value
16463,Unknown,1422.4,High Value
16464,Unknown,1314.68,High Value
16466,Unknown,1603.46,High Value
16468,Unknown,74.9,Low Value
16469,Unknown,650.43,Mid Value
16470,Unknown,762.39,Mid Value
16471,Unknown,223.95,Low Value
16473,Unknown,316.11,Low Value
16474,Unknown,1871.5,High Value
16475,Unknown,544.3,Mid Value
16477,Unknown,2494.46,High Value
16478,Unknown,331.0,Low Value
16479,Unknown,300.83,Low Value
16480,Unknown,769.29,Mid Value
16482,Unknown,220.62,Low Value
16483,Unknown,139.35,Low Value
16484,Unknown,404.3,Mid Value
16485,Unknown,363.65,Low Value
16488,Unknown,498.8,Mid Value
16491,Unknown,731.5,Mid Value
16493,Unknown,1351.63,High Value
16494,Unknown,826.53,Mid Value
16495,Unknown,684.41,Mid Value
16496,Unknown,1599.52,High Value
16497,Unknown,2965.69,High Value
16498,Unknown,100.97,Low Value
16499,Unknown,365.45,Low Value
16500,Unknown,400.86,Mid Value
16503,Unknown,1431.93,High Value
16504,Unknown,484.38,Mid Value
16505,Unknown,777.6,Mid Value
16506,Unknown,90.3,Low Value
16509,Unknown,363.7,Low Value
16510,Unknown,248.1,Low Value
16511,Unknown,950.26,Mid Value
16513,Unknown,874.59,Mid Value
16515,Unknown,1627.13,High Value
16516,Unknown,101.7,Low Value
16517,Unknown,162.7,Low Value
16518,Unknown,484.32,Mid Value
16519,Unknown,215.08,Low Value
16520,Unknown,1046.57,Mid Value
16523,Unknown,9418.47,High Value
16525,Unknown,13027.45,High Value
16526,Unknown,290.36,Low Value
16527,Unknown,228.06,Low Value
16528,Unknown,244.41,Low Value
16529,Unknown,455.25,Mid Value
16531,Unknown,1244.59,High Value
16532,Unknown,6748.8,High Value
16533,Unknown,1095.56,Mid Value
16535,Unknown,593.75,Mid Value
16536,Unknown,548.97,Mid Value
16539,Unknown,1388.81,High Value
16542,Unknown,119.62,Low Value
16545,Unknown,339.3,Low Value
16546,Unknown,787.15,Mid Value
16549,Unknown,4154.64,High Value
16550,Unknown,2298.97,High Value
16551,Unknown,922.12,Mid Value
16552,Unknown,379.73,Low Value
16553,Unknown,5719.82,High Value
16554,Unknown,837.1,Mid Value
16555,Unknown,285.89,Low Value
16556,Unknown,3313.79,High Value
16557,Unknown,281.85,Low Value
16558,Unknown,8338.49,High Value
16560,Unknown,841.41,Mid Value
16561,Unknown,511.12,Mid Value
16563,Unknown,1077.74,Mid Value
16565,Unknown,173.7,Low Value
16566,Unknown,614.66,Mid Value
16567,Unknown,865.6,Mid Value
16569,Unknown,124.2,Low Value
16570,Unknown,3738.4,High Value
16571,Unknown,1421.69,High Value
16572,Unknown,1009.6,Mid Value
16573,Unknown,663.61,Mid Value
16574,Unknown,451.44,Mid Value
16581,Unknown,105.84,Low Value
16582,Unknown,313.62,Low Value
16583,Unknown,233.45,Low Value
16584,Unknown,936.08,Mid Value
16586,Unknown,463.95,Mid Value
16587,Unknown,225.15,Low Value
16589,Unknown,459.24,Mid Value
16591,Unknown,213.5,Low Value
16592,Unknown,4113.68,High Value
16593,Unknown,330.03,Low Value
16594,Unknown,181.09,Low Value
16595,Unknown,360.16,Low Value
16596,Unknown,250.15,Low Value
16597,Unknown,90.04,Low Value
16598,Unknown,145.05,Low Value
16600,Unknown,813.52,Mid Value
16601,Unknown,244.8,Low Value
16602,Unknown,528.08,Mid Value
16603,Unknown,482.47,Mid Value
16607,Unknown,3347.71,High Value
16609,Unknown,5493.46,High Value
16610,Unknown,75.66,Low Value
16611,Unknown,129.49,Low Value
16612,Unknown,1187.66,Mid Value
16613,Unknown,618.59,Mid Value
16614,Unknown,506.19,Mid Value
16616,Unknown,500.42,Mid Value
16617,Unknown,151.85,Low Value
16618,Unknown,2647.59,High Value
16619,Unknown,226.21,Low Value
16620,Unknown,178.96,Low Value
16621,Unknown,813.48,Mid Value
16623,Unknown,129.45,Low Value
16624,Unknown,810.57,Mid Value
16625,Unknown,333.08,Low Value
16626,Unknown,4413.1,High Value
16627,Unknown,322.8,Low Value
16628,Unknown,2188.05,High Value
16629,Unknown,417.73,Mid Value
16633,Unknown,2883.1,High Value
16634,Unknown,217.9,Low Value
16637,Unknown,1154.47,Mid Value
16638,Unknown,1680.72,High Value
16639,Unknown,1257.51,High Value
16641,Unknown,231.1,Low Value
16642,Unknown,688.33,Mid Value
16643,Unknown,487.51,Mid Value
16644,Unknown,833.78,Mid Value
16647,Unknown,214.06,Low Value
16648,Unknown,290.66,Low Value
16650,Unknown,518.42,Mid Value
16652,Unknown,6773.97,High Value
16653,Unknown,1212.66,High Value
16654,Unknown,601.27,Mid Value
16655,Unknown,3794.52,High Value
16656,Unknown,8625.8,High Value
16657,Unknown,933.62,Mid Value
16658,Unknown,123.24,Low Value
16659,Unknown,39.12,Low Value
16660,Unknown,1267.65,High Value
16665,Unknown,135.4,Low Value
16666,Unknown,118.98,Low Value
16667,Unknown,570.13,Mid Value
16668,Unknown,306.72,Low Value
16669,Unknown,1374.87,High Value
16670,Unknown,4095.9,High Value
16671,Unknown,1692.27,High Value
16672,Unknown,8134.94,High Value
16674,Unknown,319.61,Low Value
16676,Unknown,1592.12,High Value
16678,Unknown,3109.99,High Value
16679,Unknown,129.75,Low Value
16680,Unknown,183.7,Low Value
16681,Unknown,1770.34,High Value
16682,Unknown,1028.0,Mid Value
16684,Unknown,66653.56,High Value
16685,Unknown,324.24,Low Value
16686,Unknown,3062.83,High Value
16688,Unknown,1260.86,High Value
16689,Unknown,422.6,Mid Value
16690,Unknown,225.58,Low Value
16692,Unknown,1276.0,High Value
16693,Unknown,482.01,Mid Value
16696,Unknown,657.9,Mid Value
16697,Unknown,112.75,Low Value
16698,Unknown,1998.0,High Value
16700,Unknown,5076.55,High Value
16701,Unknown,5398.3,High Value
16705,Unknown,14034.99,High Value
16706,Unknown,531.35,Mid Value
16708,Unknown,656.63,Mid Value
16709,Unknown,3029.87,High Value
16710,Unknown,2483.04,High Value
16711,Unknown,1651.03,High Value
16712,Unknown,3645.43,High Value
16713,Unknown,6923.13,High Value
16714,Unknown,1161.53,Mid Value
16715,Unknown,301.72,Low Value
16716,Unknown,901.2,Mid Value
16717,Unknown,3858.38,High Value
16718,Unknown,623.75,Mid Value
16719,Unknown,1790.42,High Value
16720,Unknown,155.24,Low Value
16721,Unknown,292.47,Low Value
16722,Unknown,4730.81,High Value
16723,Unknown,589.15,Mid Value
16725,Unknown,781.02,Mid Value
16726,Unknown,1382.02,High Value
16727,Unknown,272.82,Low Value
16728,Unknown,1054.67,Mid Value
16729,Unknown,7239.92,High Value
16730,Unknown,743.11,Mid Value
16732,Unknown,603.75,Mid Value
